Libiąż;5102009
Libusza;5102010
Lidzbark+Miasto;5101971
Ligota+Toszecka;5102119
Ligowiec;5102001
Linkowo;5102064
Linowo;5102021
Lipa;5102090
Lipce+Reymontowskie;5102102
Lipie+Góry;5102025
Lipienica;5102092
Lipinki;5102093
Lipinki+Łużyckie;5102094
Lipińskie+Małe;5102057
Lipka+Krajeńska;5102018
Lipki;5102023
Lipno;5102022
Lipno+Nowe;5102069
Lipowa+Tucholska;5102027
Lipowa+Wschodnia;5102154
Lipowe+Pole;5102098
Lipuska+Huta;5102015
Lipusz;5102028
Lisewo;5102030
Lisie+Pole;5102013
Lisowice;5102031
Lisowo;5102024
Lisów;5102026
Lizawice;5102033
Lniano;5102063
Lotyń;5102086
Lubaczów;5101939
Lubajny;5102131
Lubania-Lipiny;5101943
Lubanice;5101947
Lubanie;5102126
Lubań+Śląski;5100224
Lubartów+Lipowa;
Lubartów+Słowackiego;
Lubaszowa;5101951
Lubicz;5101954
Lubiewo;5102130
Lubin;5100308
Lublin+Główny;5100037
Lublin+Północny;
Lublin+Zachodni;
Lublin+Zadębie;
Lublin+Zemborzyce;5102169
Lubliniec;5100237
Lubnia;5102061
Lubomino;5102058
Luboń+koło+Poznania;5102044
Lubycza+Królewska;5102158
Lubzina;5102168
Luciążanka;5101956
Lucynów;5102161
Ludynia;5102145
Ludynia+Dwór;5101967
Lusławice;5102053
Lutol+Suchy;5102140
Luzino;5102146
Lwówek+Śląski;5102152
Ładzin;5101917
Łambinowice;5101925
Łankiejmy;5101926
Łańcut;5101932
Łapy;5100127
Łapy+Osse;5101927
Łasin+Koszaliński;5102040
Łask;5101931
Łaskarzew;5102163
Ławica;5101934
Łaziska+Górne;5102167
Łaziska+Górne+Brada;5101999
Łaznów;5101935
Łazy;5101936
Łączna;5101965
Łąg;5101919
Łąkociny;5101929
Łążek;5101937
Łeba;5101977
Łęczyca;5101964
Łęgajny;5101996
Łęgowo+Sulechowskie;5102006
Łęka+Opatowska;5102043
Łętownia;5101992
Łobez;5100126
Łobzowiec;5101938
Łochów;5102073
Łodygowice;5102074
Łodygowice+Górne;5102076
Łomnica+Dolna;5102166
Łomnica+Średnia;5102166
Łomnica-Zdrój;5102166
Łopatki;5102100
Łopuchowo;5102083
Łosiów;5102085
Łososiowice;5102075
Łowczów;5102088
Łowczówek+Pleśna;5104542
Łowicz+Główny;5100167
Łowicz+Przedmieście;5102077
Łoźnica;5102071
Łódź+Andrzejów;5100335
Łódź+Fabryczna;5100317
Łódź+Kaliska;5100039
Łódź+Lublinek;5102051
Łódź+Niciarniana;5102081
Łódź+Widzew;5100974
Łódź+Żabieniec;5102173
Łubiana;5102122
Łubowo;5102136
Łuczyce;5102124
Ługi+Górzyckie;5102128
Łuków;5100168
Łuków+Łapiguz;5102132
Łuków+Śląski;5102047
Łuków+Zapowiednik;5104581
Łupków;5102153
Łupowo;5100299
Łysomice;5102162
Machnacz;5102295
Majdan;5102174
Majewo;5102181
Maków;5102269
Maków+Podhalański;5102179
Maksymilianowo;5102182
Malbork;5100040
Malbork+Kałdowo;5102267
Malczyce;5102278
Malichy;5102282
Małaszewicze+[przystanek+osobowy];5100215
Małdyty;5100309
Małe+Gacno;5102178
Małkinia;5100087
Małogoszcz;5102280
Małomice;5102184
Małowice+Wołowskie;5102366
Mańkowice;5102300
Marcinkowo;5102201
Marcinków;5104453
Marciszów;5100078
Marczów;5102187
Martiany;5102332
Marzenin;5102329
Masłońskie+Natalin;5102188
Matysy;5102189
Mąkoszyce;5102271
Medyka;5102215
Medyka+Rozrządowa;5104792
Medyka+Towarowa;5104793
Mełno;5102211
Męcikał;5102218
Męcka+Wola;5102228
Miały;5102234
Miasteczko+Krajeńskie;5102266
Miasteczko+Śląskie;5104536
Miastko;5102239
Miąsowa;5102344
Michalczew;5102236
Michalin;5102241
Michałowice;5102199
Michałów-Reginów;5102203
Miechów;5100218
Miedwiecko;5102208
Mielec;5102238
Mienia;5102242
Mierzęcin+Strzelecki;5102226
Mieszaki;5100327
Mieszkowice;5102220
Mieszków;5102385
Mietków;5102353
Międzyborów;5102205
Międzybórz+Sycowski;5102213
Międzylesie;5100225
Międzyrzec+Podlaski;5102249
Międzyrzecz;5102229
Międzyzdroje;5100252
Miękinia;5102265
Mika;5102262
Mikołajki;5100170
Mikołajki+Pomorskie;5102283
Mikołów;5102244
Mikołów+Jamna;5102259
Milanówek;5102298
Milanówek+Grudów;5102240
Milcz;5102245
Milcza;5102196
Milejów;5102243
Milicz;5102258
Milik;5102256
Milówka;5102364
Milówka+Zabawa;5104494
Miłkowice;5102263
Miłobądz;5102277
Miłocin+Lubelski;5102285
Miłogoszcz;5102288
Miłosław;5102342
Minkowice;5102247
Minkowice+Oławskie;5102301
Mińsk+Mazowiecki;5102293
Mińsk+Mazowiecki+Anielina;5104520
Misie;5102252
Mleczewo;5102279
Mława;5100219
Mława+Miasto;5102292
Młodów;5102287
Młynary;5102291
Młyńsko;5102284
Modlin;5102206
Modła;5102311
Mogilno;5100220
Mokra;5102303
Mokra+Wieś;5102319
Mokre+Małopolskie;5102312
Mokrz;5102310
Mokrzyca;5102320
Mokrzyca+Wielka;5102274
Montowo;5102313
Mońki;5102308
Morąg;5100310
Morąg+Kolonia;5102231
Mordy;5102209
Mordy+Miasto;5102374
Morochów;5102307
Morzeszczyn;5102384
Morzyca;5102390
Mosina;5102343
Moskale;5102264
Mostki;5102317
Mostówka;5102354
Mosty;5102350
Moszczenica;5102383
Moszczenica+Małopolska;5102386
Moszczenica+Pomorska;5102388
Mościsko+Dzierżoniowskie;5102197
Motycz;5102318
Motycz+Leśny;5102355
Motycz+Leśny+(dawna+lokalizacja);5102355
Mrozów;5102335
Mrozy;5100174
Mrzezino;5102324
Mszalnica;5102349
Mszana+Dolna;5102338
Mścice;5102340
Munina;5102356
Murowana+Goślina;5102357
Muszyna;5100041
Muszyna+Poprad;5102359
Muszyna+Zdrój;5102362
Mykanów;5102372
Mysłaków;5102367
Mysłowice;5100175
Mysłowice+Brzezinka;5102194
Mysłowice+Brzęczkowice;5103013
Mysłowice+Kosztowy;5101800
Mysłowice+Wesoła+[WsB];5103103
Myszków;5102341
Myszków+Mrzygłód;5102325
Myszków+Nowa+Wieś;5102302
Myszków+Światowit;5102379
Najmowo;5102394
Nakło+nad+Notecią;5100254
Nakło+Śląskie;5102453
Nałęczów;5100176
Namysłów;5100177
Namyślin;5102396
Narzym;5102403
Nasielsk;5100178
Naterki;5102400
Nekla;5102411
Nędza;5102415
Nędza+Wieś;5102429
Nicwałd;5102435
Nidzica;5100248
Niedoradz;5102412
Niedrzwica;5102433
Niedrzwica+Kościelna;5102454
Niedźwiada+Łowicka;5102420
Niedźwiedź;5102416
Niedźwiedź+Wielkopolski;5102418
Niegocin;5102430
Niegosławice;5102438
Niekłonice;5102441
Nielep;5102472
Niemce;
Niemojki;5102423
Nieporęt;5102446
Nieszawa+Waganiec;5102417
Nietkowice;5102487
Niewodnica;5102428
Nisko;5102447
Nisko+Osiedle;5102445
Nisko+Podwolina;5102440
Nisko+Racławice;5102475
Niziny;5102451
Nosówko;5102469
Nowa+Grobla;5102462
Nowa+Iwiczna;5102463
Nowa+Sarzyna;5102484
Nowa+Sarzyna+Kolonia;5102481
Nowa+Sól;5100043
Nowa+Sucha;5101988
Nowa+Wieś+Cierpkie;5102493
Nowa+Wieś+Legnicka;5102499
Nowa+Wieś+Lęborska;5102457
Nowa+Wieś+Warszawska;5102492
Nowa+Wieś+Wielka;5102497
Nowawieś+Mochy;5102500
Nowe+Dębe+Wielkie;5104584
Nowe+Drezdenko;5102461
Nowe+Kutnowskie;5102470
Nowe+Skalmierzyce;5102482
Nowiny+Wielkie;5100297
Nowogard;5100180
Nowogród+Bobrzański;5102459
Nowogród+Osiedle;5102494
Nowosielce;5102479
Nowy+Bieruń;5103796
Nowy+Dwór+Mazowiecki;5102409
Nowy+Jarosław;5107173
Nowy+Las;5102456
Nowy+Łupków;5102511
Nowy+Młyn;5102458
Nowy+Nurzec;5102512
Nowy+Sącz;5100042
Nowy+Sącz+Biegonice;5102477
Nowy+Sącz+Jamnica;5102480
Nowy+Solec;5102513
Nowy+Świętów;5102486
Nowy+Targ;5100181
Nowy+Tomyśl;5102514
Nowy+Widzim;5102491
Nowy+Zagórz;5102515
Nurzec;5102490
Nysa;5100044
Oborniki+Śląskie;5100182
Oborniki+Wielkopolskie;5100183
Oborniki+Wielkopolskie+Miasto;5102646
Oborzyska+Stare;5102523
Obra+Stara;5102524
Obrowo;5102522
Ociąż;5102527
Odoje;5102535
Odolanów;5102538
Odolion;5102537
Ognica;5102540
Ograszka;5102544
Ogrodniki;5102541
Okartowo;5102551
Okmiany;5102554
Okonek;5102556
Okrąglica;5102557
Okrzeja;5102559
Olecko;5100184
Olecko+Małe;5102568
Olesno+Śląskie;5100185
Oleszyce;5102574
Oleśnica;5100080
Oleśnica+Rataje;5100245
Olkusz;5102573
Olpuch;5102562
Olpuch+Wdzydze;5102570
Olszanica;5102571
Olszewo;5102657
Olsztyn+Główny;5100045
Olsztyn+Gutkowo;5101293
Olsztyn+Zachodni;5102650
Olsztynek;5102656
Olszyna+Lubańska;5102567
Olszyny;5102649
Olza;5102575
Oława;5102560
Opacz;5102586
Opalenica;5102591
Opatówek;5102595
Opoczno;5102592
Opole+Borki;5100561
Opole+Chmielowice;5100764
Opole+Czarnowąsy;5100783
Opole+Główne;5100046
Opole+Gosławice;5102589
Opole+Groszowice;5102588
Opole+Grotowice;5102545
Opole+Wschodnie;5102587
Opole+Zachodnie+[przystanek+osobowy];5102597
Orneta;5102605
Orzechowo;5102610
Orzesze;5102600
Orzesze+Jaśkowice;5102601
Orzeszkowo;5102602
Orzeszków;5102608
Orzysz;5102609
Osetnica;5102616
Osie;5102611
Osielec;5102548
Osina;5102622
Osławica;5102612
Osola;5102623
Osowiec;5102584
Osowiec+Przystanek;5102593
Ostaszewo+Toruńskie;5102626
Ostrołęka;5102624
Ostrowie+Biebrzańskie;5102613
Ostrowiec+Świętokrzyski;5102647
Ostrowite+koło+Jabłonowa;5102549
Ostrowy;5102585
Ostróda;5100216
Ostrów+koło+Radymna;5102641
Ostrów+Wielkopolski;5100047
Ostrów+Wielkopolski+Gorzyce;5102645
Ostrówek+Węgrowski;5102642
Ostrówki+koło+Chodzieży;5102529
Ostrzeszów;5100223
Oświęcim;5100048
Otłoczyn;5102632
Otmice;5101684
Otmuchów;5100187
Otmuchów+Jezioro;5102630
Otoczna;5102634
Otok;5102631
Otrębusy;5102635
Otusz;5102636
Otwock;5102637
Otwock+Śródborów;5103584
Otwock+Świder;5103676
Owińska;5102643
Ozimek;5102652
Ozorków;5102654
Ożarów+Mazowiecki;5102577
Pabianice;5100188
Pacholęta;5102665
Paczkowo;5102660
Paczków;5102692
Paczyna;5102658
Padew;5102661
Palędzie;5102796
Pamiątkowo;5102670
Panki;5102671
Panowice;5102840
Papowo+Toruńskie;5102874
Parczew+Kolejowa;5104684
Parkowo;5102791
Parleza+Wielka;5102963
Parlin;5102680
Parłówko;5102966
Pasieki;5102666
Pasłęk;5100311
Pasym;5102908
Patków;5102676
Pawłowice;5102679
Pawłów+Wielkopolski;5102674
Pawłówek;5102975
Pawonków;5102969
Pątnów+Wieluński;5102677
Pelplin;5102724
Pełkinie;5102722
Perkowice;5102720
Perkowo;5102729
Petrykozy;5102930
Pewel+Mała;5102725
Pewel+Wielka;5102732
Pewel+Wielka+Centrum;5102961
Pęckowo;5102718
Pęgów;5102721
Pępowo;5102728
Pępowo+Kartuskie;5102723
Pęzino;5102735
Piasecznica;5102903
Piaseczno;5102694
Piasek;5102752
Piastoszyn;5102915
Piastów;5102772
Piechowice;5102759
Piechowice+Dolne;5102755
Pieczyska;5102774
Piekoszów;5102790
Pieniężno;5102842
Pieńki+Dubidzkie;5102719
Pieńsk;5102756
Pierławki;5102757
Pierściec;5102689
Pierzchno;5102997
Pierzyska;5102717
Piesienice;5102730
Pietrzykowice+Żywieckie;5102927
Pikus;5102762
Pilawa;5100189
Pilchowice+Nielestno;5102749
Pilchowice+Zapora;5102751
Pilchów;5102761
Piła+Główna;5100049
Piła+Kalina;5102779
Piła+Leszków;5102798
Piła+Podlasie;5102872
Piława+Górna;5102743
Pinczyn;5102765
Pionki;5102766
Pionki+Zachodnie;5102775
Piotrków+Kujawski;5102768
Piotrków+Trybunalski;5100190
Pisz;5100191
Piwniczna;5102773
Piwniczna-Zdrój;5102976
Platerów;5102924
Pleszew;5100192
Pleszew+Lipowa;5106546
Pleszew+Miasto;5106545
Pleszew+Wąskotorowy;5106548
Pliszka;5102801
Pludry;5102812
Pławna;5102808
Płochocin;5102800
Płociczno+koło+Suwałk;5102810
Płock;5102795
Płońsk;5102803
Płośnica;5102829
Płoty;5100193
Płyćwia;5102816
Płytnica;5102980
Pobiedziska;5102845
Pobiedziska+Letnisko;5102685
Podbiele;5102847
Podborsko;5102699
Podbory+Skawińskie;5102711
Poddębice;5102848
Podkowa+Leśna+Główna;5102705
Podkowa+Leśna+Wschodnia;5102706
Podkowa+Leśna+Zachodnia;5102792
Podlasek;5102702
Podlesie;5102704
Podlesiec;5102700
Podleś;5102849
Podłęże;5102715
Podolany;5102714
Podstolice;5102712
Podwierzbie;5102960
Podzamcze;5104477
Pogorzel+Warszawska;5102746
Pogorzelice;5102742
Pogórze;5102850
Pogwizdów;5102740
Pokrzywnica;5102854
Polanica-Zdrój;5100050
Polesie;5102875
Polichna+Kraśnicka;5102748
Policzna;5102863
Polna;5102843
Pomiechówek;5102819
Pomorsko;5102856
Ponętów;5102929
Poniec;5102857
Popielów;5102871
Popowo+Skwierzyńskie;5102873
Poraj;5102860
Porażyn;5102826
Poronin;5102891
Porosiuki;5104424
Potęgowo;5102925
Potok;5102862
Potok+Kraśnicki;5102789
Powałki;5102865
Powroźnik;5102972
Poznań+Antoninek+[dawna+lokalizacja];5102827
Poznań+Dębiec;5102830
Poznań+Dębina;5102828
Poznań+Garbary;5102737
Poznań+Główny;5100081
Poznań+Górczyn;5102738
Poznań+Junikowo;5102853
Poznań+Karolin;5102838
Poznań+Krzesiny;5102841
Poznań+Starołęka;5100226
Poznań+Strzeszyn;5102914
Poznań+Wola;5102835
Poznań+Wschód;5102867
Pożóg+(dawna+lokalizacja);5102858
Półwieś;5102965
Prabuty;5100194
Prabuty+Góry;5102684
Prioma;5102883
Promno;5102823
Prostki;5102889
Prostynia;5102926
Prostyń;5102888
Pruchna;5102948
Prudnik;5100051
Pruszcz+Gdański;5102942
Pruszcz+Pomorski;5102950
Pruszków;5100330
Pruszków+WKD;5102940
Przeciszów;5102993
Przecza;5102696
Przedmoście+Święte;5102707
Przemyśl+Główny;5100234
Przemyśl+Wschodni;5102824
Przemyśl+Zasanie;5102825
Przeradz;5103005
Przetycz;5103007
Przeworsk;5100195
Przybówka;5102992
Przybyłowice;5102982
Przygodzice;5102996
Przykopka;5102899
Przyłęk+Duży;5102878
Przyłubie;5102895
Przysieczyn;5103006
Przysieka+Stara;5102978
Przysucha;5103008
Przytkowice;5103000
Przytocko;5103004
Przywory+Opolskie;5102985
Pstroszyce;5100914
Pszczółki;5102921
Pszczyna;5102920
Pszczyna+Czarków;5104497
Ptaszkowa;5102922
Ptaszkowo+Wielkopolskie;5102931
Ptusza;5102932
Puck;5102936
Pułankowice;5102945
Puławy;5102946
Puławy+Chemia;5102943
Puławy+Miasto;5102947
Pustków;5102952
Pustynia+(dawna+lokalizacja);5102953
Puszczykowo;5102955
Puszczykówko;5102949
Pyskowice;5102987
Pyzówka;5102989
Raba+Niżna;5103125
Raba+Wyżna;5103015
Rabka+Zaryte;5103016
Rabka-Zdrój;5103045
Racewo;5103017
Raciąż;5103051
Racibory;5103048
Racibórz;5100263
Racibórz+Markowice;5103053
Racławice+Śląskie;5100201
Racławki;5103052
Raczki;5103022
Radkowice;5103060
Radliczyce;5103025
Radlin+Obszary;5103971
Radlin+Wielkopolski;5103061
Radnica;5103063
Radom+Główny;5100052
Radom+Południowy;5103065
Radomsko;5100088
Radomyśl;5103028
Radostowice;5101535
Radów;5103067
Raduń;5103027
Radymno;5103068
Radzice+[STTH];5103059
Radziechowy+Wieprz;5103021
Radzionków;5100657
Radzionków+Rojca;5100650
Radziszów;5103057
Radziwiłłów+Mazowiecki;5103026
Radzymin;5103217
Radzyń+Podlaski;
Rajcza;5103104
Rajcza+Centrum;5104519
Rajec+Poduchowny;5103106
Rajsk+(d.+lokalizacja);5103023
Rakoniewice;5103127
Rakoniewice+Milickie;5103129
Rakowice;5103024
Ramiszów;
Raszowa;5103031
Rawicz;5100202
Rąbino;5103046
Reblino;5103072
Recław;5103073
Recz+Pomorski;5103091
Reda;5103070
Reda+Pieleszewo;5103075
Reda+Rekowo;5103080
Redaki;5103071
Reguły;5103090
Rejowiec;5103079
Reptowo;5103084
Rębiechowo;5103077
Rębiszów;5103044
Rębusz;5103047
Rogale;5103139
Rogalice;5103137
Rogiedle;5103093
Rogoźnica;5103094
Rogoźno+Wielkopolskie;5100203
Rogów;5103098
Rogóźno+Pomorskie;5103096
Rogóżno+koło+Łańcuta;5103111
Rokiciny;5103144
Rokiciny+Podhalańskie;5103149
Rokietnica;5103116
Rokita;5103110
Rokitki;5103142
Rokitki+Tczewskie;5103152
Rokitnia+Stara;5103115
Ropczyce;5103157
Ropczyce+Witkowice;5104170
Rosochatka;5103148
Rostarzewo;5103167
Roszków+Raciborski;5103150
Rozedranka;5103138
Rozprza;5103160
Roztoki+Bystrzyckie;5103170
Rożki;5103234
Rożnowo;5103130
Różanystok;5103036
Różyny;5103133
Ruchocice;5103180
Ruciane-Nida;5100204
Ruciane-Nida+Zachód;5103134
Ruda;5103175
Ruda+Białaczowska;5103185
Ruda+Chebzie;5103058
Ruda+Śląska;5103162
Ruda+Talubska+(dawna+lokalizacja);5103192
Ruda+Wielka;5103201
Rudawa;5103176
Rudna+Gwizdanów;5100206
Rudna+Miasto;5103121
Rudna+Wielka;5103199
Rudnik+nad+Sanem;5103112
Rudnik+Stróża;5103128
Rudniki+koło+Częstochowy;5103109
Rudyszwałd;5103222
Rudzienice+Suskie;5103193
Rudziniec+Gliwicki;5103181
Rumia;5103186
Runowo+Pomorskie;5100207
Rurka;5103190
Rusiec+Łódzki;5103119
Rusinowice;5103166
Ruszów;5103196
Rutkowice;5103172
Rybienko;5103042
Rybnica;5103213
Rybnik;5100262
Rybnik+Gotartowice;5103043
Rybnik+Niedobczyce;5103039
Rybnik+Niewiadom;5103041
Rybnik+Paruszowiec;5103224
Rybnik+Piaski;5103156
Rybnik+Rymer;5103161
Rybnik+Towarowy;5103169
Rybno+Pomorskie;5103159
Rycerka;5103206
Rychnowo+Wielkie;5103050
Ryczów;5103208
Rydułtowy;5103968
Rydzyna;5103209
Ryjewo;5103214
Ryki+Ładownia;5103215
Rykoszyn;5103118
Rynkowo;5103225
Rynkowo+Wiadukt;5103126
Rytel;5103210
Rytel+Wieś;5103223
Rytro;5103221
Rząsawa;5103229
Rzeczyca;5103230
Rzeczyca-Kolonia;5103235
Rzeczyce+Śląskie;5103243
Rzemień;5103236
Rzepedź;5103239
Rzepin;5100082
Rzerzęczyce;5103240
Rzeszów+Centrum;5101222
Rzeszów+Główny;5100229
Rzeszów+Osiedle;5103242
Rzeszów+Pobitno;5101225
Rzeszów+Staroniwa;5103241
Rzeszów+Załęże;5104358
Rzeszów+Zwięczyca;5104402
Rzezawa;5103244
Rzęśnica;5103164
Rzochów;5103232
Rzozów;5103238
Sabinka;5103247
Sadlinki;5103254
Sadowice+Wrocławskie;5103248
Sadowne+Węgrowskie+STTH;5103267
Sadurki;5103256
Samborowo;5103258
Samostrzel;5103270
Sanok;5100312
Sanok+Dąbrówka;5103259
Sanok+Miasto;5103510
Santok;5103515
Sarbiewo;5103573
Sarnaki;5103246
Sarnów;5103262
Sątopy;5103264
Sątopy-Samulewo;5103263
Serock;5103351
Seroki;5103347
Sędzice;5103337
Sędzisław;5103361
Sędziszów;5100208
Sędziszów+Małopolski;5103349
Sidra;5103398
Siechnice;5103403
Siedlce;5100053
Siedlce+Baza;5104580
Siedlce+Łaskie;5103326
Siedlęcin;5103341
Siedliska;5103395
Siedliska+koło+Tuchowa;5103325
Siedliska+Tomaszowskie;5103333
Siedlisko+Czarnkowskie;5103319
Siemiatycze;5103355
Sieniawa;5103518
Sieniawa+Żarska;5103420
Sieradz;5100054
Sieradz+Męka;5103336
Sieradz+Warta;5103358
Sierakowice+Skierniewickie;5103413
Sieraków+Śląski;5103405
Sierpc;5103410
Sierpów;5103412
Siewierz;5104020
Silno;5103406
Silnowo;5103416
Sińczyca;5103408
Sitkówka+Nowiny;5103520
Sitno;5103414
Sitowa;5103417
Skalmierz;5103434
Skarżysko+Kościelne;5103595
Skarżysko+Milica;5103436
Skarżysko+Zachodnie;5103594
Skarżysko-Kamienna;5100209
Skawa;5103426
Skawa+Środkowa;5103441
Skawce;5103428
Skawina;5100130
Skawina+Zachodnia+[dawna+lokalizacja];5103402
Skępe;5103430
Skibno;5103396
Skierniewice;5100294
Skierniewice+Rawka;5103587
Sklęczki;5103435
Skoczów;5103315
Skoczów+Bładnice;5103427
Skoki;5103437
Skoki-Borowa;5104235
Skokowa;5103439
Skomack+Wielki;5103302
Skopanie;5103438
Skorzewo;5103445
Skowarcz;5103696
Skórka;5103431
Skrzatusz;5103442
Skrzydlna;5103578
Skrzynki;5103440
Skwierzyna;5103432
Sława+Wielkopolska;5103460
Sławięcice;5103301
Sławki;5103449
Sławków;5103470
Sławno;5100131
Słomianka;5103471
Słomniki;5103461
Słomniki+Miasto;5103465
Słonice;5103463
Słonowice;5103501
Słosinko+[dawna+lokalizacja];5103467
Słotwiny;5103468
Słowienkowo;5103454
Słupca;5103469
Słupia;5103464
Słupsk;5100055
Smardy;5103474
Smardzów+Wrocławski;5103493
Smętowo;5103477
Smolec;5103483
Smolniki;5103485
Smroków;5103489
Sobków;5103279
Sobolew;5103522
Sobów;5103289
Sochaczew;5103525
Sokoliniec;5103528
Sokołowo+Budzyńskie;5103288
Sokółka;5100132
Sokule;5103542
Solec+Kujawski;5103527
Solniki+Wielkie;5103507
Sołtyków;5103541
Somonino;5103534
Sopot;5100056
Sopot+Kamienny+Potok;5103557
Sopot+Wyścigi;5103537
Sorkwity;5103539
Sosnowe+(dawna+lokalizacja);5103540
Sosnowiec+Dańdówka;5103320
Sosnowiec+Główny;5100133
Sosnowiec+Kazimierz;5103608
Sosnowiec+Maczki;5103609
Sosnowiec+Południowy;5100197
Sosnowiec+Porąbka;5103616
Sośnica+Jarosławska;5103604
Sośnie+Ostrowskie;5103536
Sowczyce;5103547
Sowin;5103544
Sól;5103533
Sól+Kiczora;5103293
Spławie;5103556
Spychowo;5103565
Spytkowice;5103562
Spytkowice+Kępki;5103555
Stalowa+Wola;5100313
Stalowa+Wola+Centrum;5103265
Stalowa+Wola+Południe;5103639
Stalowa+Wola+Rozwadów;5100314
Staniątki;5103627
Stanisławice;5103514
Staniszcze+Małe;5103521
Stanowice;5103362
Stara+Kamienica;5103390
Stara+Łubianka;5103590
Stara+Wieś;5103591
Starachowice;5103626
Starachowice+Michałów;5103577
Starachowice+Wschodnie;5103253
Starczów;5103643
Stare+Bielice;5100135
Stare+Bojanowo;5103278
Stare+Drzewce;5103331
Stare+Jabłonki;5100169
Stare+Juchy;5103628
Stare+Kurowo;5103443
Stare+Olesno;5103576
Stare+Pole;5103586
Stargard;5100198
Starkowo;5103593
Starogard+Gdański;5103381
Staropole+Częstochowskie;5103549
Stary+Borek;5103271
Stary+Jawor;5103579
Stary+Klukom;5103728
Stary+Sącz;5103727
Stary+Węgliniec;5103716
Stary+Wielisław;5103730
Stasin+Polny;5103596
Staw+Kunowski;5103261
Stawiguda;5103379
Stawno;5103678
Stawy;5103693
Stąporków;5103634
Stefanowo;5103624
Steknica;5103623
Sterkowiec;5103567
Sterławki+Małe;5103456
Sterławki+Wielkie;5103342
Stęszew;5103636
Stobno;5103633
Stogi+Malborskie;5103382
Stok+Lacki;5103458
Strabla;5103272
Stramnica;5103631
Strażów;5103635
Stronie;5100136
Stronno;5103632
Stróże;5100139
Strumiany;5103495
Strykowo+Poznańskie;5103561
Stryków;5103729
Stryszawa;5103710
Stryszów;5103726
Strzałkowo;5103748
Strzebielewo+Pyrzyckie;5103283
Strzebielino+Morskie;5103280
Strzebiń;5103359
Strzegom;5103386
Strzelce+Krajeńskie+Wschód;5100137
Strzelce+Opolskie;5100138
Strzelin;5100076
Strzelinko;5103400
Strzyżów+nad+Wisłokiem;5103733
Strzyżyna;5103255
Strzyżyno+Słupskie;5103614
Studzianka;5103638
Studzianki+Nowe;5103666
Stupsk+Mazowiecki;5103651
Styków+Iłżecki;5103418
Subkowy;5103646
Sucha+Beskidzka;5100140
Sucha+Beskidzka+Zamek;
Sucha+Żyrardowska;5103713
Suchatówka;5103664
Suchedniów;5103648
Suchedniów+Północny;5103660
Suchowolce;5103652
Suchy+Bór+Opolski;5103669
Sulechów;5103656
Sulejówek;5103654
Sulejówek+Miłosna;5103424
Sulęcinek;5103672
Sulino;5103653
Suliszewo+Drawskie;5103599
Sulów;5103659
Sułkowice;5103691
Sumina;5103657
Sumina+Wieś;5103490
Surochów;5103662
Susiec;5103649
Susz;5103663
Suszec;5103617
Suszec+Kopalnia;5103307
Suszec+Rudziczka;5103568
Suszka;5103597
Suwałki;5100141
Swarożyn;5103673
Swarzewo;5103692
Swarzędz;5103688
Swędów;5103677
Swobodna;5103686
Sycewice;5103295
Sycze;5103712
Szachy;5103734
Szadek;5103322
Szadkowice;5103329
Szaflary;5103737
Szaflary+Centrum;5103369
Szalowa;5103363
Szałamaje;5103481
Szamotuły;5100143
Szaniawy;5103364
Szarów;5103375
Szastarka;5103613
Szczaniec;5103377
Szczawne+Kulaszne;5103516
Szczebrzeszyn+(STTH);5103294
Szczecin+Dąbie;5100144
Szczecin+Główny+(Osobowy);5100057
Szczecin+Gumieńce;5100145
Szczecin+Podjuchy;5100146
Szczecin+Port+Centralny;5103360
Szczecin+Załom;5103508
Szczecin+Zdroje;5103404
Szczecin+Zdunowo;5103411
Szczecinek;5100239
Szczecinek+Chyże;5103519
Szczedrzykowice;5103335
Szczejkowice;5103741
Szczepanowice;5103366
Szczepki;5103736
Szczytna;5103717
Szczytno;5100147
Szebnie;5103735
Szepietowo;5100148
Szeroki+Bór+(dawna+lokalizacja);5103697
Szewce;5103706
Szewnica+(poprzednia+lokalizacja);5103517
Szklarska+Poręba+Dolna;5103601
Szklarska+Poręba+Górna;5100058
Szklarska+Poręba+Średnia;5103742
Szlachta;5103739
Szpęgawsk;5103552
Szprotawa;5103747
Szreniawa;5103745
Sztum;5103704
Sztumska+Wieś;5103615
Szulborze+Wielkie;5103292
Szybowice;5103274
Szydłowiec;5103698
Szydłów;5103715
Szymankowo;5103492
Szymbory;5103711
Szymiszów;5103750
Szymocice;5103478
Ścinawa;5100199
Ślesin;5103453
Śliwice;5103457
Śliwiczki;5103570
Środa+Śląska;5103571
Środa+Wielkopolska;5103572
Świba;5103674
Świdnica+Miasto;5103327
Świdnik+Miasto;5103684
Świdnik+Wschód;5103685
Świdwin;5100142
Świebodzice;5103275
Świebodzin;5103284
Świekatowo;5103367
Świercze;5103425
Święta+Katarzyna;5103699
Świętajno;5103690
Świętochłowice;5103680
Świlcza;5103683
Świnoujście;5100059
Świnoujście+Port;5103505
Świnoujście+Przytór;5103511
Świnoujście+Warszów;5103682
Taciszów;5103758
Taczanów;5103773
Tama+Brodzka;5103765
Tarchały+Wielkie;5103761
Targowiska;5103760
Tarnawa+Dolna;5103775
Tarnobrzeg;5103757
Tarnowiec;5103766
Tarnowiec+Brzeski;5100328
Tarnowo+Pomorskie;5103768
